Title,my_label
Droop-inspired Nonlinear Control of a DC Microgrid for Integration of Electrical Mobility providing Ancillary Services to the AC Main Grid,9
Estimation of Harmonics in Partly Monitored Residential Distribution Networks with Unknown Parameters and Topology,7
Breakthrough at the NIF paves the way to inertial fusion energy,7
Improvement of PBAT Processability and Mechanical Performance by Blending with Pine Resin Derivatives for Injection Moulding Rigid Packaging with Enhanced Hydrophobicity,12
Ti-Modified LaFeO3/β-SiC Alveolar Foams as Immobilized Dual Catalysts with Combined Photo-Fenton and Photocatalytic Activity,9
Analysis of emissions-driven changes in the oxidation capacity of the atmosphere in Europe,13
Intrinsic structure perspective for MIPS interfaces in two-dimensional systems of active Brownian particles,9
Fast Multi-UAV Path Planning for Optimal Area Coverage in Aerial Sensing Applications,9
Effect of the water matrix and reactor configuration on Enterococcus sp. inactivation by UV-A activated PMS or H2O2,6
"Key Concepts, Weakness and Benchmark on Hash Table Data Structures",9
Morphing the left atrium geometry: A deeper insight into blood stasis within the left atrial appendage,3
Analysis of the NTRU Post-Quantum Cryptographic Scheme in Constrained IoT Edge Devices,9
Mixing and localization in random time-periodic quantum circuits of Clifford unitaries,9
Economic Evaluation of Implementation of Power-to-Gas: Application to the Case of Spain,7
Determination of Rate-Dependent Properties in Cohesive Frictional Materials by Instrumented Indentation,9
Taxonomy for engineered living materials,12
Development of a gamma irradiation loop to evaluate the performance of a EURO-GANEX process,9
Do or Die? The Effects of COVID-19 on Channel Integration and Digital Transformation of Large Clothing and Apparel Retailers in Spain,9
Thermal and Voltage-Aware Performance Management of 3D MPSoCs with Flow Cell Arrays and Integrated SC Converters,9
"Biomedical engineering in low- and middle-income settings: analysis of current state, challenges and best practices",3
Dynamical anomalies and structural features of active Brownian particles characterized by two repulsive length scales,9
Systematic Evaluation of Photovoltaic MPPT Algorithms Using State-Space Models Under Different Dynamic Test Procedures,7
Indoor-outdoor pollutant concentration modelling: a comprehensive urban air quality and exposure assessment,11
Estimation of the Output Characteristic of a Photovoltaic Generator under Power Curtailment and Considering Converter Losses,9
Soda-lime glass as biocompatible material to fabricate capillary-model devices by laser technologies,3
A Machine Learning Strategy for Race-Tracking Detection During Manufacturing of Composites by Liquid Moulding,9
Assessment of bio-ionic liquids as promising solvents in industrial separation processes: Computational screening using COSMO-RS method,9
A Bottom-up model for simulating residential harmonic injections,7
An institutional perspective in the industry 4.0 scenario: A systematic literature review,9
Assessment of Air Quality and Meteorological Changes Induced by Future Vegetation in Madrid,11
Associated orthogonal polynomials of the first kind and Darboux transformations,9
Improved Estimation of End-Milling Parameters from Acoustic Emission Signals Using a Microphone Array Assisted by AI Modelling,9
Making Green Work: Implementation Strategies in a New Generation of Urban Forests,11
Quantum cyber-physical systems,9
"Mathematical Modeling and Designing a Heavy Hybrid-Electric Quadcopter, Controlled by Flaps",9
Green supported liquid membranes: The permeability activity-based linear operation (PABLO) method,9
Development of tri-layer antioxidant packaging systems based on recycled PLA/sodium caseinate/recycled PLA reinforced with lignocellulosic nanoparticles extracted from yerba mate waste,12
Picosecond Laser Shock Micro-Forming of Stainless Steel: Influence of High-Repetition Pulses on Thermal Effects,9
"Spirulina-based carbon bio-sorbent for the efficient removal of metoprolol, diclofenac and other micropollutants from wastewater",6
Techno-economic assessment of long-term methanol production from natural gas and renewables,7
Exploring the possibilities for deliberately cultivating more effective ecologies of intermediation,13
Identification of the Mechanical Failure Factors with Potential Influencing Road Accidents in Ecuador,3
True Reduction in the Air Pollution Levels in the Community of Madrid During the COVID-19 Lockdown,13
Influence of parameters on the microstructure of a duplex stainless steel joint welded by a GMAW welding process,9
Numerical Assessment of Different Phase Change Materials as a Passive Strategy to Reduce Energy Consumption in Buildings under Tropical Climates,12
Performance Analysis of Localization Algorithms for Inspections in 2D and 3D Unstructured Environments Using 3D Laser Sensors and UAVs,9
"Investigation of the Crystallization Kinetics and Melting Behaviour of Polymer Blend Nanocomposites Based on Poly(L-Lactic Acid), Nylon 11 and TMDCs WS2",9
The TechnoFusion Consortium of Spanish institutions and facilities towards the development of fusion materials and related technologies in Europe,7
Molecular simulation of methane hydrate growth confined into a silica pore,7
A Compact and Portable Exoskeleton for Shoulder and Elbow Assistance for Workers and Prospective Use in Space,3
Acceleration of an Algorithm Based on the Maximum Likelihood Bolometric Tomography for the Determination of Uncertainties in the Radiation Emission on JET Using Heterogeneous Platforms,9
Potential utilization of battery energy storage systems (BESS) in the major European electricity markets,9
An Analytical Approach for Predicting EHL Friction: Usefulness and Limitations,9
Sc3N@I-h-C(80)based donor-acceptor conjugate: role of thiophene spacer in promoting ultrafast excited state charge separation,9
A Hamilton-Jacobi formalism for higher order implicit Lagrangians,9
The Globalization Problem of the Hamilton–DeDonder–Weyl Equations on a Local k-Symplectic Framework,9
Hamilton-Jacobi formalism on locally conformally symplectic manifolds,9
Effects of ATLAS 2030 gait exoskeleton on strength and range of motion in children with spinal muscular atrophy II: a case series,3
Hybrid design and prototyping of metamaterials and metasurfaces,9
Comparative study regarding the sputtering yield of nanocolumnar tungsten surfaces under Ar+ irradiation,9
Photocatalytic activation of peroxymonosulfate using ilmenite (FeTiO3) for Enterococcus faecalis inactivation,6
A pathway to improve detoxification processes by selective extraction of phenols and sugars from aqueous media using sustainable solvents,12
Preparing for future e-waste from photovoltaic modules: a circular economy approach,12
Decision biases in human queuing systems: a simulation model to use in the class,4
Research on Wire-to-Two Fin Configuration for Positive Atmospheric Plasma by Electrokinetic Blower,9
Predictor-Based Current Limitation Method for a DC Motor-Actuated Upper-Limb Rehabilitation Exoskeleton,3
Production of hydrogen from gas-phase ethanol dehydrogenation over iron-grafted mesoporous Pt/TiO2 photocatalysts,7
"On-road vehicle emission inventory and its spatial and temporal distribution in the city of Guayaquil, Ecuador",11
A new cyclic model for FRP-confined rubberized concrete,9
Synthetic LiDAR Labeled Dataset Generation to Train Deep Neural Networks for Object Classification in IoT at the Edge,9
Characterizing Deep Neural Networks on Edge Computing Systems for Object Classification in 3D Point Clouds,9
Residential Harmonic Injection Models Based on Field Measurements,7
Customizable Stochastic High-Fidelity Model of the Sensors and Camera Onboard a Fixed Wing Autonomous Aircraft,9
System-friendly process design: Optimizing blue hydrogen production for future energy systems,7
Kinematic Modelling for Hyper-Redundant Robots-A Structured Guide,9
Results of a Surface Roughness Comparison between Stylus Instruments and Confocal Microscopes,9
WILD HOPPER: A heavy-duty UAV for day and night firefighting operations,9
Electricity Spot Price Modeling and Forecasting in European Markets,7
Efficient Methodology of the Coil Design for a Dynamic Wireless Charger,9
On the use of time-dependent success criteria within Risk-Informed Analyses. Application to LONF-ATWS sequences in PWR reactors,7
Comparison of leg dynamic models for quadrupedal robots with compliant backbone,9
Comparison of microscale traffic emission models for urban networks,11
Semiconducting Soft Submicron Particles from the Microwave-Driven Polymerization of Diaminomaleonitrile,9
Homogeneous ice nucleation rates for mW and TIP4P/ICE models through Lattice Mold calculations,9
A hybrid approach for improving the flexibility of production scheduling in flat steel industry,9
Making Bipedal Robot Experiments Reproducible and Comparable: The Eurobench Software Approach,9
Forecasting voltage harmonic distortion in residential distribution networks using smart meter data,7
Assessment of CNN-Based Models for Odometry Estimation Methods with LiDAR,9
Integration of Multiple Interferometers in Highly Multiplexed Diagnostic KITs to Evaluate Several Biomarkers of COVID-19 in Serum,3
Proposal of a thermocline molten salt storage tank for district heating and cooling,7
Open-source library of tissue engineering scaffolds,3
Fast frequency oscillations detection in low inertia power systems with excessive demand-side response for frequency regulation.,9
Analysis of the Influence of GMAW Process Parameters on the Properties and Microstructure of S32001 Steel,9
Medium-Scale UAVs: A Practical Control System Considering Aerodynamics Analysis,9
ROMERIN: A new concept of a modular autonomous climbing robot,9
Protein structural transitions critically transform the network connectivity and viscoelasticity of RNA-binding protein condensates but RNA can prevent it,3
Alternating one-phase and two-phase crystallization mechanisms in octahedral patchy colloids,9
A study of the manufacturing process of custom dimensional material standards using pulsed laser systems,9
Analysis of the thermal stability of residual stresses induced in Ti-6Al-4 V by high density LSP treatments,9
Staggered Semi-Implicit Hybrid Finite Volume/Finite Element Schemes for Turbulent and Non-Newtonian Flows,9
Fractional Damping Through Restricted Calculus of Variations,9
Trends in global greywater reuse: a bibliometric analysis,6
Ex Vivo and In Vivo Analyses of Novel 3D-Printed Bone Substitute Scaffolds Incorporating Biphasic Calcium Phosphate Granules for Bone Regeneration,3
Locality of temperature and correlations in the presence of non-zero-temperature phase transitions,9
How the COVID-19 Pandemic Muted and Remixed the World’s Acoustics for a While,11
Performance map analysis of a solar-driven and fully unfired closed-cycle micro gas turbine,7
Processing Compostable PLA/Organoclay Bionanocomposite Foams by Supercritical CO2 Foaming for Sustainable Food Packaging,12
Innovative solutions and challenges to increase the use of Poly (3-hydroxybutyrate) in food packaging and disposables,12
Polymorphism and Perfection in Crystallization of Hard Sphere Polymers,9
Design and Characterization of ITO-Covered Resonant Nanopillars for Dual Optical and Electrochemical Sensing,9
Measuring Impact of Cloud Computing and Knowledge Management in Software Development and Innovation,9
Development of photoresponsive coumarin-modified ethylene-co-vinyl alcohol copolymers with antifouling behavior,9
J-PLUS: Discovery and characterisation of ultracool dwarfs using Virtual Observatory tools II. Second data release and machine learning methodology,9
Analysis of MBLOCA and LBLOCA success criteria in VVER-1000/V320 reactors. New proposals for PSA Level 1,7
Volumes of parent Hamiltonians for benchmarking quantum simulators,9
The role of coherence theory in attractor quantum neural networks,9
ROBOMINERS - Developing a bio-inspired modular robot-miner for difficult to access mineral deposits,9
Robust Motion Control Architecture for an Upper-Limb Rehabilitation Exosuit,3
Detailed dynamics of discrete Gaussian semiflexible chains with arbitrary stiffness along the contour,9
A Mixed-Reality Tele-Operation Method for High-Level Control of a Legged-Manipulator Robot,9
Method to Develop Legs for Underwater Robots: From Multibody Dynamics with Experimental Data to Mechatronic Implementation,9
New Trends in the Control of Grid-Connected Photovoltaic Systems for the Provision of Ancillary Services,7
"Blue, green, and turquoise pathways for minimizing hydrogen production costs from steam methane reforming with CO2 capture",7
Hydrothermal treatment as a complementary tool to control the invasive Pampas grass (Cortaderia selloana),13
Economic analysis of the German regulation for electrical generation projects from biogas applying the theory of real options,7
An assessment of estimation models and investment gaps for the deployment of high-speed broadband networks in NUTS3 regions to meet the objectives of the European Gigabit Society,9
Briefing: Pyrolysis of natural gas to hydrogen: a key energy transition tool,7
Evaluation of bio-based solvents for phenolic acids extraction from aqueous matrices,12
Microstructural sensitivity and deformation micro-mechanisms of a bimodal metastable beta titanium Ti-7Mo-3Nb-3Cr-3Al alloy,9
Development of a flexible rehabilitation system for bedridden patients,3
Price arbitrage optimization of a photovoltaic power plant with liquid air energy storage. Implementation to the Spanish case,7
A Self-Adaptive Wireless Power Transfer System to Cancel the Reactance,9
Exploiting Hardware-Based Data-Parallel and Multithreading Models for Smart Edge Computing in Reconfigurable FPGAs,9
Informing nuclear physics via machine learning methods with differential and integral experiments,7
AP1000 Passive Containment Cooling System study under LBLOCA conditions using the GOTHIC code,7
Ground Fault Location in 2 x 25 kV High-Speed Train Power Systems by (Auto)Transformers Currents Ratio,9
Teaching chemical engineering using Jupyter notebook: Problem generators and lecturing tools,4
"Comparative investigation of acetaminophen degradation in aqueous solution by UV/Chlorine and UV/H2O2 processes: Kinetics and toxicity assessment, process feasibility and products identification",6
"Study of deuterium permeation, retention, and desorption in SiC coatings submitted to relevant conditions for breeder blanket applications: thermal cycling effect under electron irradiation and oxygen exposure",7
"Theoretical determination of distillation curves of gasoline, ethanol and ethyl tert-butyl ether ternary blends from the experimental distillation curve of gasoline",7
Neutronic analysis of the European sodium fast reactor: Part II-burnup results,7
Neutronic analysis of the European sodium fast reactor: Part I-fresh core results,7
Thermo-mechanical analysis of a nuclear spent fuel dry cask using CFD results in a FE code,7
Online Feedback Management Tools for Early-Stage Startups: Hidden Treasures in the Rocky Mountains,9
Dragging on multilisting: The reason why home-sharing platforms make long-term rental prices increase and how to fix it,11
"Comparison of FANT results using the ENDF/B-VII.1, JEFF-3.3 and TENDL2017 nuclear data libraries",9
Analysis of venting strategies and hydrogen concentration evolution during a station blackout in a BWR-6 containment using GOTHIC 8.3,9
Model Predictive Control for PMSG-Based Wind Turbines With Overmodulation and Adjustable Dynamic Response Time,7
Determination of the uncertainties associated to the use of different nuclear data libraries in the analysis of extended-range rem-meters,7
Zenithal isotropic object counting by localization using adversarial training,9
Estimation of Degradation Velocity of Biocompatible Damaged Stents due to Blood Flow,3
Benefits and challenges of cross-border quality assurance in higher education. A case study in engineering education in Europe,4
Mechanisms of Self-Diffusion of Linear Associative Polymers Studied by Brownian Dynamics Simulation,9
A Machine Learning-Based Methodology for in-Process Fluid Characterization With Photonic Sensors,9
Characterisation of errors in an urban scale atmospheric dispersion model through clustering of performance metrics,11
HCN-derived polymers from thermally induced polymerization of diaminomaleonitrile: A non-enzymatic peroxide sensor based on prebiotic chemistry,9
An integrated approach for sustainable valorization of winery wastewater using bio-based solvents for recovery of natural antioxidants,12
Ground Fault Directional Protection Method for HVDC Multiterminal Networks,9
"The Madrid-2019 force field for electrolytes in water using TIP4P/2005 and scaled charges: Extension to the ions F-, Br-, I-, Rb+, and Cs+",9
Design of metastable β-Ti alloys with enhanced mechanical properties by coupling αS precipitation strengthening and TRIP effect,9
Patients' self-assessment of essential tremor severity by a validated scale: A useful tool in telemedicine?,3
Ground Faults Location in Poles of Synchronous Machines Through Frequency Response Analysis,9
Integral modelling for nuclear spent fuel Dry storage systems using computational fluid Dynamics,7
A novel conceptualization in the analysis and design of passive neutron area monitors based on gold foil activation,7
Frequency Response Analysis (FRA) Fault Diagram Assessment Method,9
Alternative Test Methods for Monitoring the Condition of Brushless Exciters in Synchronous Machines,9
Vortex breakdown in variable-density gaseous swirling jets,9
Anticipating financial distress of high-tech startups in the European Union: A machine learning approach for imbalanced samples,8
Processing and properties of long recycled-carbon-fibre reinforced polypropylene,12
Enhanced Mechanical and Thermal Resistances of Nanoimprinted Antireflective Moth-Eye Surfaces Based on Poly Vinylidene Fluoride/TiO2 Surface Nanocomposites,9
Quantifying the Uncertainty of Critical Resolved Shear Stress Values Derived from Nano-Indentation in Hexagonal Ti Alloys,9
Improving the sensitivity of early rub detection in rotating machines with an adaptive orthogonal filter,9
Resilient moth-eye nanoimprinted antireflective and self-cleaning TiO2 sputter-coated PMMA films,9
Literature and language education : Exploring teachers' views on teaching foreign language through literature in bilingual secondary schools in Madrid (Spain),4
Biodegradable electrospun PLA-PHB fibers plasticized with oligomeric lactic acid,12
Plasticized poly(lactic acid) reinforced with antioxidant covalent organic frameworks (COFs) as novel nanofillers designed for non-migrating active packaging applications,9
Improvement of PLA film ductility by plasticization with epoxidized karanja oil,9
Oxygen reduction using a metal-free naphthalene diimide-based covalent organic framework electrocatalyst,9
Shape-memory actuators manufactured by dual extrusion multimaterial 3d printing of conductive and non-conductive filaments,9
Engineering Human-Scale Artificial Bone Grafts for Treating Critical-Size Bone Defects,3
AC Drive Side Ground Fault Location for DC/AC Systems based on AC phases and Grounding Resistor Voltages,9
Success of organisations developing digital social innovation: Analysis of motivational key drivers,8
AC Ground Fault Location for DC-AC inverters based on a Grounding Resistor Voltage Analysis,9
Safe experimentation in optical levitation of charged droplets using remote labs,4
"Phase equilibrium for methane, ethane and carbon dioxide hydrates at pressures up to 100 MPa through high-pressure microcalorimetry: Experimental data, analysis and modeling",9
A Modular Multi-Function Power Converter based on a Multi-Winding Flyback Transformer for EV Application,7
Comparative Evaluation of the Two Multi-Level Concepts with Full ZVS Operation Employing WBG Devices for Use in 1500-V PV Systems,7
Application of an algebraic methodology for the combination of Berthold LB6411 and WENDI-II for neutron area monitoring in D-T neutron generators and fusion facilities,7
Use of 1-butyl-3-methylimidazolium-based ionic liquids as methane hydrate inhibitors at high pressure conditions,9
Synchronous Machines Field Winding Turn-to-Turn fault severity estimation through Machine Learning Regression Algorithms,9
High-Frequency GaN-Based ANPC Three-Level Converter as a Low-Noise Arbitrary PWL Voltage Generator,9
Carbon quantum dots decorated Ag/CuFe2O4 for persulfate-assisted visible light photocatalytic degradation of tetracycline: A comparative study,6
Sensitivity Analysis of the Levelized Cost of Electricity for a Particle-Based Concentrating Solar Power System,7
Internet of Things in Sport Training: Application of a Rowing Propulsion Monitoring System,4
Forward-Flyback Converter With Cockcroft-Walton Voltage Multiplier in DCM: Steady-State Analysis Considering the Parasitic Capacitances to Achieve the Optimal Valley-Switching Operation With 95.11% Efficiency at 3 kV/1 5 W,9
Protection Strategy and Quench Study of MCBXF Magnets,7
Multivector Model Predictive Power Control for Grid Connected Converters in Renewable Power Plants,7
Microbial torularhodin - a comprehensive review,3
Molecular Dynamic Simulations of Clathrate Hydrate Structures I: Lattice Constant and Thermal Expansion,9
Implications to secure mineral supply for clean energy technologies for developing countries: A fuzzy based risk analysis for mining projects,9
Exergoeconomic assessment of air separation units for pressurized O2 production incorporating two-phase expanders,9
DC/DC Stage Contribution to Bus Voltage in 1000V and 1500V Grid-Connected Solar Inverters,7
The impact of long-term weather changes on air quality in Brazil,13
Techno-economic and environmental impact assessment of an olive tree pruning waste multiproduct biorefinery,12
Solid–Liquid Equilibria for Biphenyl + n-Tetracosane Binary Mixtures and n-Tetracosane + Dibenzofuran + Biphenyl Ternary Mixtures: Experimental Data and Prediction with UNIFAC Models,9
GIS Framework for Rapid Seismic Loss Assessment: Case Study of Granada Metropolitan Area,11
New Selective Directional Ground Fault Protection Method for Ungrounded Systems,9
Framework and Evaluation Methodology for Autonomous Drone Racing,9
Synchronous Salient Poles Fault Localization by SFRA and Fault Diagram Method,9
Influence of Rotor Eccentricity on the Reliability of the Pole Drop Test for Salient Pole Synchronous Machines,9
A simplified two-resistance model for the description of melting curves obtained through differential scanning calorimetry,9
The long distance buses safety situation from a new database created using road crashes mass media coverage in Ecuador,3
"A nearly-conservative, high-order, forward Lagrange–Galerkin method for the resolution of compressible flows on unstructured triangular meshes",9
Crystallization of Flexible Chains of Tangent Hard Spheres under Full Confinement,9
Comparison of PHITS2.88 and MCNP6.1 for the characterization of a LUPIN-II neutron area monitor,7
A two-step machine learning approach for dynamic model selection: A case study on a micro milling process,9
COVID-19 pandemic impact on the Spanish radiation protection professionals,3
"""Biologizing"" Engineering Education",4
A Ground Fault Location Method for DC Systems Through Multiple Grounding Connections,9
"Conceptual design of a new multi-purpose, passive and flexible neutron area monitor with two configurations",9
Visible-light-driven photocatalytic inactivation of Escherichia coli by titanium dioxide anchored on natural pyrite,6
Tunable superhydrophobic titanium nitride surface by ultrafast laser processing,9
Methanol from solid fuels: A cost-effective route to reduced emissions and enhanced energy security,12
Improvement of Performance in Freezing of Gait detection in Parkinson's Disease using Transformer networks and a single waist-worn triaxial accelerometer,3
Double Line-to-Ground Faults Detection Method in DC-AC Converters,9
A General Modeling Methodology for the Quasistatic Behavior of Spiral Torsion Springs,9
Innovation through Startup Collaboration: Build a Relationship with Your Peer Startups,8
Nuclear spent fuel cask full scope simulation using coupled Computational Fluid Dynamics models,7
Modelling fuel assembly flow nozzles in a spent nuclear fuel dry cask using CFD codes,7
Data-driven insights on time-to-failure of electromechanical manufacturing devices: a procedure and case study,9
Short Circuits in GaN HEMTs. Test Bench Setup and Characterization,9
Water droplets impact dynamics on laser engineered superhydrophobic ceramic surface,9
Polymer Optical Fiber-Based Smart Garment for Impact Identification and Balance Assessment,9
A Methodology to Evaluate Solvent Extraction-Based Processes Considering Techno-Economic and Environmental Sustainability Criteria for Biorefinery Applications,12
On-Line Project-Based Learning on Healthcare Technologies Against Epidemic Diseases: A COVID-19 Case Study,3
A generalization of a SIS epidemic model with fluctuations,9
Hydrogen bond donor and alcohol chain length effect on the physicochemical properties of choline chloride based deep eutectic solvents mixed with alcohols,9
Recent advances in rapeseed meal as alternative feedstock for industrial biotechnology,9
Fine Tuning of the Inner Dipole Design of MCBXF Magnets,9
Driving Transformational Sustainability in a University Through Structural and Academic Innovation: A Case Study of A Public University in Spain,4
Technological impact of electric and hybrid vehicles,9
MICROLEARNING AND KNOWLEDGE GRAPH BASED APPROACH FOR TRAINING IN PROJECT MANAGEMENT,4
EDUCATIONAL MINI-VIDEOS AS TEACHING AND LEARNING TOOLS FOR IMPROVING ORAL COMPETENCE IN EFL/ESL UNIVERSITY STUDENTS,4
Fabrication and Power Test of Last MCBXFB Magnets,9
Synthesis of a Zinc Hydroxystannate/Sepiolite Hybrid Additive to Avoid Fire Propagation and Reduce Smoke Emission of EPDM Rubber Nanocomposites,9
Degeneration of natural Lagrangians and Prymian integrable systems,9
Modelling FeCrAl cladding thermo-mechanical performance. Part I: Steady-state conditions,9
Using a robotic exoskeleton at home: An activity tolerance case study of a child with spinal muscular atrophy,3
A unilateral robotic knee exoskeleton to assess the role of natural gait assistance in hemiparetic patients,3
Improved Harmony Search Algorithm to Compute the Underfrequency Load Shedding Parameters,9
Application of Machine Learning Techniques for Predicting Potential Vehicle-to-Pedestrian Collisions in Virtual Reality Scenarios,9
Shake table tests on a reinforced concrete waffle-flat plate structure with new hybrid energy dissipation devices,9
PARUPM: A simulation code for passive auto-catalytic recombiners,9
Online programming system for robotic fillet welding in Industry 4.0,9
Long-term evolution of the neutron rate at the Canfranc Underground Laboratory,7
A novel value-based multi-criteria decision making approach to evaluate new technology adoption in SMEs,8
Effect of cutting speed on shear band formation and chip morphology of Ti–6Al–4V alloy using nanoindentation and EBSD mapping,9
A Middleware Infrastructure for Programming Vision-Based Applications in UAVs,9
Investigation of mechanical recycling effect on electromagnetic properties of polylactic acid (PLA) – nanoclay nanocomposites: Towards a valorization of recycled PLA nanocomposites,12
Urban Road Surface Discrimination by Tire-Road Noise Analysis and Data Clustering,11
Comparing Short-Term Univariate and Multivariate Time-Series Forecasting Models in Infectious Disease Outbreak,3
A review of Optical Point-of-Care devices to Estimate the Technology Transfer of These Cutting-Edge Technologies,3
Model-Based Field Winding Interturn Fault Detection Method for Brushless Synchronous Machines,9
A Proposed System for Multi-UAVs in Remote Sensing Operations,9
New Anti-Derailment System in Railway Crossings,9
A Simple Methodology for Estimating the Potential Biomethane Production in a Region: Application in a Case Study,12
Bradykinesia Detection in Parkinson's Disease Using Smartwatches' Inertial Sensors and Deep Learning Methods,3
Use of smartphone apps for mobile communication and social digital pressure: A longitudinal panel study,3
"Assessment of the depressurisation and mixing effects of two spray systems in the PANDA facility, part II – Simulations using GOTHIC8.3(QA)",9
A Robust Model Predictive Control for Virtual Coupling in Train Sets,9
Solubility study and thermodynamic modelling of succinic acid and fumaric acid in bio-based solvents,12
Methodology to design and optimise dispersed continuous carbon fibre composites parts by fused filament fabrication,9
Instagram as a learning tool to improve technical vocabulary for sports science students,4
Solar hydrogen production from ethanol-water vapours over metal/TiO2 photocatalysts supported on β-SiC alveolar foams,7
Perspectives on Hydrogen,7
Effect of microstructure on tensile properties of quenched and partitioned martensitic stainless steels,9
High broadband light absorption in ultrathin MoS2 homojunction solar cells,9
Towards an optimized management of accidents,3
Molecular Dynamics Simulations of Polydopamine Nanosphere's Structure Based on Experimental Evidence,9
A comparison and methodological proposal for hybrid approaches to quantify environmental impacts: A case study for renewable energies,7
On metric spaces with non-equivalent Hewitt and Samuel realcompactifications,9
Analysis of architectures implemented for IIoT,9
"Liquid air energy storage technology: a comprehensive review of research, development and deployment",9
Validation of Sustainability Criteria as a Tool for the Evaluation of Habitability of Prefabricated Concrete Homes for Andean Areas,9
Assessing the sustainability impacts of concentrated solar power deployment in Europe in the context of global value chains,7
A high resolution vehicular emissions inventory for Ecuador using the IVE modelling system,11
Benchmarking of stray neutron fields produced by synchrocyclotrons and synchrotrons in compact protontherapy centers (CPTC) using MCNP6 Monte Carlo code,3
Linking discrete and continuum diffusion models: Well-posedness and stable finite element discretizations,9
Molecular dynamics simulations of active entangled polymers reptating through a passive mesh,9
Soiling Modelling in Large Grid-Connected PV Plants for Cleaning Optimization †,7
Electrification of Madrid Fleet Public Transport Company (EMT-Madrid): strategic Analysis and Implementation,11
"Benchmarking the Effects on Human–Exoskeleton Interaction of Trajectory, Admittance and EMG-Triggered Exoskeleton Movement Control",3
Student Acceptance of E-Learning during the COVID-19 Outbreak at Engineering Universities in Spain,4
Decomposing Euler–Poincaré Flow on the Space of Hamiltonian Vector Fields,9
Analysis of the thermal inertia of pipelines in SHIP,9
Eileen Gray’s Photography. An Architectural Journey through E.1027,4
Molecular dynamics simulation of surface phenomena due to high electronic excitation ion irradiation in amorphous silica,9
On locally conformally cosymplectic Hamiltonian dynamics and Hamilton-Jacobi theory,9
Systematically derived one-step kinetics for hydrogen-air gas-turbine combustion,7
Spectral splitting of the lasing emission of nitrogen ions pumped by 800-nm femtosecond laser pulses,9
Thermodynamics-informed neural networks for physically realistic mixed reality,9
Thermodynamics analysis of the supercritical CO2 binary mixtures for Brayton power cycles,7
Quench Protection Studies for the High Luminosity LHC Nb3Sn Quadrupole Magnets,7
Magnetic field measurements of first pre-series full-length 4.2 m quadrupole MQXFA03 Using PCB rotating coils for the Hi-Lumi LHC Project,9
Lessons Learned from the Prototypes of the MQXFA Low-Beta Quadrupoles for HL-LHC and Status of Production in the US,9
Assessment of MQXF Quench Heater Insulation Strength and Test of Modified Design,7
Mechanical Comparison of Short Models of Nb3Sn Low-β Quadrupole for the Hi-Lumi LHC,9
Progress in the Development of the Nb3Sn MQXFB Quadrupole for the HiLumi Upgrade of the LHC,9
Study of the Heater-Coil Electrical Insulation for the HL-LHC Low Beta Quadrupoles,9
The High Luminosity LHC interaction region magnets towards series production,9
Assembly and Pre-Loading Specifications for the Series Production of the Nb3Sn MQXFA Quadrupole Magnets for the HL-LHC,9
Power Test of the First Two HL-LHC Insertion Quadrupole Magnets Built at CERN,4
Field Quality of the 4.5-m-Long MQXFA Pre-Series Magnets for the HL-LHC Upgrade as Observed During Magnet Assembly,9
Performance of a MQXF Nb3Sn Quadrupole Magnet Under Different Stress Level,9
A Metallurgical Inspection Method to Assess the Damage in Performance-Limiting Nb<sub>3</sub>Sn Accelerator Magnet Coils,9
Flat variable liquid crystal diffractive spiral axicon enabling perfect vortex beams generation,9
Enhanced Recovery of Natural Antioxidants from Grape Waste Using Natural Eutectic Solvents-Based Microwave-Assisted Extraction,12
Local and Global Order in Dense Packings of Semi-Flexible Polymers of Hard Spheres,9
New error estimates of Lagrange–Galerkin methods for the advection equation,9
Autonomous victim detection system based on deep learning and multispectral imagery,3
Particle production in accelerated thin bubbles,9
Study of the effect of strain rate on the in-plane shear and transverse compression response of a composite ply using computational micromechanics,9
Removal of contaminants of emerging concern by photocatalysis with a highly ordered TiO2 nanotubular array catalyst,6
Friction Resistance of Uncured Carbon/Epoxy Prepregs under Thermoforming Process Conditions: Experiments and Modelling,9
Intensification of Photo-Assisted Advanced Oxidation Processes for Water Treatment: A Critical Review,6
Flexural Performance and End Debonding Prediction of NSM Carbon FRP-Strengthened Reinforced Concrete Beams under Different Service Temperatures,9
Application of a Model-Based Method to the Online Detection of Rotating Rectifier Faults in Brushless Synchronous Machines,9
Experimental investigation of key aerothermal phenomena in micro-scale radial turbocompressors,9
3D modelling of cavity-free lasing in nitrogen plasma filaments,9
Spatio-temporal couplings for controlling group velocity in longitudinally pumped seeded soft X-ray lasers,9
Conservation of orbital angular momentum throughout amplification of high order harmonics in Ni-like krypton and silver plasmas,9
Microwave-assisted debinding of Al2O3 parts printed by stereolithography,9
"The aerobiome in a hospital environment: Characterization, seasonal tendencies and the effect of window opening ventilation",3
Dynamically reconfigurable variable-precision sparse-dense matrix acceleration in Tensorflow Lite,9
Sensitivity of Voltage Sags Estimation to Uncertainties,9
Using FPGA-based AMC Carrier Boards for FMC to Implement Intelligent Data Acquisition Applications in MTCA Systems using OpenCL,9
Advancing sustainability leadership by shifting relational ‘agreement structures’: a transformational higher education change program,4
MMC-based topology for grid connection of wind generators with phase and arm power balancing,7
